ID;NAME;TYPE;DESCRIPTION;BRAND;WORKSHOP;SUPPLIER;BUY PRICE
COMP00592;MY2IN220VAC;INTERFACE;RELE AUXILIAR 220VAC 2NONC 10A;OMRON;E;;20
COMP00468;MY4 55.349024;INTERFACE;RELE;FINDER;E;;15
COMP00419;OEMW2RS232V3;INTERFACE;MODULO DE COMUNICACION RS232;WIEGAND;E;;100
COMP00551;P2RF-05-E;INTERFACE;BASE DE RELE;OMRON;E;M.LAGO;15
COMP00070;P2RF-05-E/G2R-1-SNI;INTERFACE;RELE SIMPLE CONTACTO NC+NA CON BASE;OMRON;E;;35.0
COMP00552;P2RF-08-E;INTERFACE;BASE DE RELE;OMRON;E;M.LAGO;15
COMP00305;P2RF05E;INTERFACE;BASE;OMRON;E;;15.0
COMP00303;P2RF08E;INTERFACE;BASE;OMRON;E;;15.0
COMP01244;PLC-BSC- 24DC/21;INTERFACE;RELAY SOCKET;PHOENIX;E;;20
COMP01245;PLC-BSC- 24DC/22;INTERFACE;RELAY SOCKET;PHOENIX;E;;20
COMP01529;PT570024;INTERFACE;RELE;SCHRACK;E;;0.0
COMP01530;PT78740;INTERFACE;BASE;SCHRACK;E;;0.0
COMP00746;PYC-A1;INTERFACE;CHAPA ENGANCHE RELE G2R/MY;OMRON;E;;5
COMP00595;PYF08A-N;INTERFACE;BASE RELE MY2;OMRON;E;;10
COMP01249;REL-MR- 24DC/21AU;INTERFACE;SINGLE RELAY;PHOENIX;E;;20
COMP00075;RIF-1-RPT-LDP-24DC/2X21/FG;INTERFACE;MÓDULO DE RELÉS;PHOENIX;E;;
COMP01704;RMMDA NR. 0765074;INTERFACE;RELE 24VDC/AC 0,5W 1S RMMDA NR. 0765074;MURRELEKTRONIK;E;;100
COMP01702;RMMDUE NR. 51130;INTERFACE;RELE 24VDC 0,5W 1W RMMDUE NR. 51130;MURRELEKTRONIK;E;;100
COMP01611;RMMDUE51130;INTERFACE;MODULO DE RELE 1 CONTACTO CONMUTADO BOBINA 24VDC;MURRELEKTRONIK;E;ELEKO;20
COMP00390;W1123490000;INTERFACE;MODULO RELE TRS 24VDC 2CO;WEIDMULLER;E;;15
COMP02024;ZG450024;INTERFACE;RELE PARA ZOCALO 24VCC;SCHRACK;E;;30
COMP00306;ZTR2.5;INTERFACE;BORNA FUSIBLE;WEIDMULLER;E;;10.0
COMP01884;3SB3400-0E;INTERFAZ;ELEMENTO DE CONMUTACION SIGNUM 3SB3;SIEMENS;E;;10
COMP00050;IL-1000+IL600+OP-87056;LASER;CONTROLADOR LASER + SENSOR + CABLE;KEYENCE;E;;
COMP00010;LASER COHERENT;LASER;CABEZAL LASER MARCADO;COHERENT;E;;
COMP01303;MY4 55.34.9.024;MANIOBRA;RELE 4PDT 24VDC;FINDER;E;;18
COMP00309;MAGNATEST-D;MEDICION;MAGNATEST-D;FOERSTER;E;;40000
COMP00016;6FX2001-5FD13-0AA1;MEDIDA;ENCODER ABSOLUTO;ELEKO/DIGAMEL;E;;400.0
COMP01292;AMK-ITE 230-400V;MEDIDA;MEDIDOR DE ENERGIA;CIRCUTOR;E;;280
COMP00442;AMK-ITE 230-400V 1PXKWH;MEDIDA;MEDIDOR DE ENERGIA;CIRCUTOR;E;;200
COMP00004;BIP CD2-B040-02-S4;MEDIDA;SISTEMA INDUCTIVO DE POSICION;BALLUFF;E;;160.0
COMP00415;BIP ED2-B133-03-S75;MEDIDA;REGLA INDUCTIVA 133MM;BALLUFF;E;;160
COMP00518;BTL5-E10-M0800-P-S32;MEDIDA;REGLA 800MM;BALLUFF;E;;1257
COMP00005;BTL5-E1E-M0500-P-S32 + BKS-S232-PU15;MEDIDA;REGLA BALLUFF;BALLUFF;E;;500.0
COMP00433;BTL6-E500-M1500-PF-S115;MEDIDA;REGLA 150MM PUT ANALOG 4..20MA;BALLUFF;E;;500
COMP00048;IL-030;MEDIDA;LASER DE MEDIDA;KEYENCE;E;;
COMP00356;1FE1114-6WT51;MOTOR;MOTOR SINCRONO CABEZAL;SIEMENS;E;;2000
COMP01746;1FK6063-6AF71-1AG0;MOTOR;MOTOR 3000 1/MIN. 6NM 600V;SIEMENS;E;;0.0
COMP01901;1FK7042-5AK71-1FG3;MOTOR;SERVOMOTOR AC 1FK7;SIEMENS;E;;1500
COMP01914;1FK7042-5AK71-1FH3;MOTOR;SERVOMOTOR AC 1FK7042-5AK71-1FH3;SIEMENS;E;;1500
COMP00358;1FK7043-7AH71-1EG0;MOTOR;SERVOMOTOR;SIEMENS;E;;1500
COMP00501;1FK7080-5AF71-1AB2;MOTOR;MOTOR SINCRONO SIMOTICS S 1FK7-CT PN=2 1 KW;SIEMENS;E;;1300
COMP01851;1FN3600-4SA00-0AA0;MOTOR;PARTE SECUNDARIA MOTOR LINEAL;SIEMENS;E;;1500
COMP01850;1FN3600-4WB50-0AA1;MOTOR;PARTE PRIMARIA MOTOR LINEAL;SIEMENS;E;;1500
COMP01960;1FT5044-0AF71-1ZK1BK93;MOTOR;MOTOR RODILLO DIAMANTADO 0,47 KW - 1,6 A;SIEMENS;E;;1000
COMP01959;1FT5046-0AF71-1ZK1BK93;MOTOR;MOTOR EJE Y 0,88 KW - 3 A;SIEMENS;E;;1200
COMP01958;1FT5064-0AF71-1ZK1BK93;MOTOR;MOTOR EJE X-Z 1,4 KW - 4,3 A;SIEMENS;E;;1500
COMP01625;1FT6044-1AF71-3EG1;MOTOR;SERVOMOTOR 1FT6044-1AF71-3EG1;SIEMENS;E;ELEKO;1500
COMP01335;1FT6044-4AF71-4AA1;MOTOR;MOTOR;SIEMENS;E;;0.0
COMP01336;1FT6044-4AK71-3AA1;MOTOR;MOTOR;SIEMENS;E;;0.0
COMP01337;1FT6062-6AF71-4AD1;MOTOR;MOTOR;SIEMENS;E;;0.0
COMP00413;1FT6064-6AF71-3AB0;MOTOR;SIMOTICS S SYNCHRONOUS SERVO MOTOR 1FT6 9.5 NM 100K 3000 RPM;SIEMENS;E;;1500
COMP01338;1FT6064-6AF71-4AD1;MOTOR;MOTOR;SIEMENS;E;;0.0
COMP01339;1FT6064-6AF71-4AE1;MOTOR;MOTOR;SIEMENS;E;;0.0
COMP00602;1FT6082-1AF71-1AG1;MOTOR;SERVOMOTOR CON FRENO;SIEMENS;E;;2000
COMP00603;1FT6082-1AF71-1AH1;MOTOR;SERVOMOTOR CON FRENO;SIEMENS;E;;2000
COMP01623;1FT60821AF711AH0;MOTOR;SERVOMOTOR 3000 1/MIN 13NM 600V;SIEMENS;E;ELEKO;2000
COMP01719;1FT60821AF711AHO;MOTOR;SERVOMOTOR 3000 1/MIN. 13NM 600V 1FT60821AF711AHO;SIEMENS;E;;1500
COMP01620;1FT6084-1AF71-4AG1;MOTOR;SERVOMOTOR 3000 1/MIN 14,7NM;SIEMENS;E;ELEKO;2000
COMP00866;1FT7044-1AF71-1CG1;MOTOR;MOTOR SINCRONO 1FT7, 5 NM (100K), 3000 R.P.M.;SIEMENS;E;ELEKO;1500
COMP00860;1FT7044-1AF71-1CH1;MOTOR;MOTOR SINCRONO 1FT7, 5 NM (100K), 3000 R.P.M.;SIEMENS;E;ELEKO;1500
COMP01864;1FT7084-1AF71-1FH1;MOTOR;SERVOMOTOR AC 1FT7084-1AF71-1FH1;SIEMENS;E;;1500
COMP00855;1FT7086-5SF71-1CG1;MOTOR;MOTOR SINCRONO 1FT7, 36 NM (100K), 3000 R.P.M.;SIEMENS;E;ELEKO;2000
COMP01969;1LA2063-4AB12;MOTOR;MOTOR TRANSPORTADOR DE DESCARGA 0,18KW 400V 50HZ;SIEMENS;E;;300
COMP01970;1LA2063-6AB12;MOTOR;MOTOR TRANSPORTADOR DE CARGA 0,09KW 400V 50HZ;SIEMENS;E;;250
COMP01942;1LA2090-4AA11;MOTOR;MOTOR BOMBA OLEODINAMICA 1,1KW 400V 50HZ;SIEMENS;E;;500
COMP01340;1LA7106-4AA11;MOTOR;MOTOR;SIEMENS;E;;0.0
COMP00149;1LA9080-4KA10;MOTOR;MOTOR ASINCRONO PN 0,55 KW;SIEMENS;E;;
COMP01747;1MB200E-4B-A066A1-S010;MOTOR;MOTOR AC (24KW S6);INDRAMAT;E;;5500.0
COMP01918;633.3106.0562-00;MOTOR;MOTOR MBT290E-0004-FT;INDRAMAT;E;;2000
COMP01842;634.330;MOTOR;MOTOR HUSILLO SMS.40-634.330;KESSLER;E;;2000
COMP00065;63L/4;MOTOR;MOTOR CADENA 0,12KW;NORO;M;;150.0
COMP01912;647.650;MOTOR;MOTOR SMS 070.16-647.650;KESSLER;E;;2000
COMP00054;6T1325 S4;MOTOR;MOTOR CABEZAL 5,5 KW 1440 RPM;LAFERT;E;;1800.0
COMP01972;AS4DC+SYNTHESIS2000;MOTOR;MOTOR ASPIRADOR DE HUMOS 1,4KW 400V;LOSMA;E;;600
COMP00378;DRN80M4/TF;MOTOR;MOTORREDUCTOR 0.75KW 230/400V SA47/T DRN80M4/TF;SEW-EURODRIVE;E;;958
COMP00377;DRS71S4/TF;MOTOR;MOTORREDUCTOR 0.37KW 230/400V SA47/T DRS71S4/TF;SEW-EURODRIVE;E;;1000
COMP00311;EMMS-AS-40-M-LS-TMB;MOTOR;SERVOMOTOR;FESTO;E;;1000
COMP01971;EVI32;MOTOR;MOTOR REFRIGERANTE ELECTROMANDRINO 0,75KW 400V;OECI;E;;400
COMP00720;FKM32.40A.A1.110;MOTOR;MOTOR EJE 400V 5.1NM 4000RPM ABSOLUTO CON FRENO;FAGOR;E;;1600
COMP00721;FKM44.30A.A3.110;MOTOR;MOTOR EJE 400V 11.6NM 3000RPM 3.6KW ABSOLUTO CON FRENO;FAGOR;E;;1900
COMP00722;FKM64.30A.A3.100;MOTOR;MOTOR EJE 400V 16.5NM 3000RPM ABSOLUTO;FAGOR;E;;2000
COMP00723;FKM64.30A.A3.110;MOTOR;MOTOR EJE 400V 16.5NM 3000RPM ABSOLUTO CON FRENO;FAGOR;E;;2200
COMP01783;GV2-ME04;MOTOR;GUARDAMOTOR GV2-ME04 + CONTACTO AUXILIAR FRONTAL;SCHNEIDER;E;;0.0
COMP01784;GV2-ME06;MOTOR;GUARDAMOTOR GV2-ME06 + CONTACTO AUXILIAR FRONTAL;SCHNEIDER;E;;0.0
COMP01721;HVC 212-S-12-1.7/6-4FD-HSK-F80;MOTOR;MOTOR;STEPTEC;E;;1200
COMP01515;KMT061-F02;MOTOR;MOTOR PASO A PASO;SLO-SYN;E;;0.0
COMP00379;LWBC6350;MOTOR;MOTORREDUCTOR 0.37KW 230/400V LWBC6350 160*14 D30 BB R;PUJOL;E;;500
COMP00001;M2AA 100 LA-4;MOTOR;MOTOR G.H. 2.5KW 5 A 1430 R.P.M;ABB;E;;700.0
COMP00062;MB-3;MOTOR;MOTOR REFRIGERACION 1,2A 0,25KW;MC;E;;180.0
COMP00042;MKD071B-061-KP1-KN;MOTOR;SERVOMOTOR AVANCE CNC;INDRAMAT;E;;2200.0
COMP00429;MOTOR0.12;MOTOR;0.12KW 2900U/MIN 0.46A;UNIVERSAL;E;;80
COMP00428;MOTOR0.18;MOTOR;0.18KW 2900U/MIN 0.6A;UNIVERSAL;E;;100
COMP00432;MOTOR0.25;MOTOR;0.25KW 1400U/MIN 0.9A;UNIVERSAL;E;;120
COMP00426;MOTOR0.37;MOTOR;0.37KW 2900U/MIN 1.1A;UNIVERSAL;E;;150
COMP00431;MOTOR0.55;MOTOR;0.55KW 1400U/MIN 1.58A;UNIVERSAL;E;;150
COMP00427;MOTOR1.1;MOTOR;1.1KW 2900U/MIN 2.6A;UNIVERSAL;E;;200
COMP00430;MOTOR1.5;MOTOR;1.5KW 2845U/MIN 3.31A;UNIVERSAL;E;;250
COMP00424;MOTOR2.2;MOTOR;2.2KW 2900U/MIN 4.9A;UNIVERSAL;E;;300
COMP00425;MOTOR4.0;MOTOR;4.0KW 2900U/MIN 8.4A;UNIVERSAL;E;;400
COMP00423;MOTOR5.5;MOTOR;5.5KW 2900U/MIN 11.4A;UNIVERSAL;E;;500
COMP01250;S37DR63L4;MOTOR;RIBBON MOTOR;SEW;E;;200
COMP01766;TMA 0210-070-3TA;MOTOR;MOTOR MOTOR TORQUE TMA;ETEL;E;;4000.0
COMP01200;6AV7240-6DC07-0PA0;PANEL;MONITOR IPC;SIEMENS;E;;1500
COMP01423;6FC5203-0AB11-0AA2;PANEL;PANEL OPERATIVO CNC;SIEMENS;E;;0.0
COMP01664;6FC5203-0AD10-1AA0;PANEL;PANEL DE CONTROL DE MAQUINA;SIEMENS;E;ELEKO;1000
COMP00638;6FC5203-0AF01-0AA0;PANEL;FRONTAL DE OPERADOR SINUMERIK OP 010C TFT DE 10.4 640 X 480;SIEMENS;E;;2000
COMP01663;6FC5203-0AF02-0AA0;PANEL;PANEL DE OPERADOR OP012 12 TFT;SIEMENS;E;ELEKO;1500
COMP01874;6FC5203-0AF02-0AA1;PANEL;SINUMERIK OPERATOR PANEL FRONT OP 012;SIEMENS;E;;500
COMP01731;6FC5203-0AF04-0AA0;PANEL;PANEL DE OPERADOR OP010S;SIEMENS;E;;1500
COMP01735;6FC5253-0BX10-0AG1;PANEL;HMI ADVANCED PARA PCU 6FC5253-0BX10-0AG1;SIEMENS;E;;1500
COMP00873;6FC5303-0AA00-2AA0;PANEL;TERMINAL PORTATIL HT 2;SIEMENS;E;ELEKO;400
COMP00872;6FC5303-0AF14-0AA0;PANEL;PANEL DE OPERARIO OP 015 BLACK;SIEMENS;E;ELEKO;600
COMP01875;6FC5303-0AF22-0AA1;PANEL;PANEL DE CONTROL. TECLADO FRONTAL;SIEMENS;E;;500
COMP00870;6FC5303-1AF10-8AA0;PANEL;PANEL DE CONTROL DE MAQINA MPP 483 IEH;SIEMENS;E;ELEKO;800
COMP01430;6FX2007-1AC00;PANEL;BOTONERA MOVIL;SIEMENS;E;;0.0
COMP00040;BTV04.2GN-FW;PANEL;BTV 04 PANEL DE CONTROL;INDRAMAT;E;;1100.0
COMP00739;NMON-55T-11-LCD;PANEL;MONITOR + TECLADO 11 LCD TORNO;FAGOR;E;;1800
COMP01176;03-003-0000XX;PLC;ADAPTER 16 IN/OUT;ECKART;E;;200
COMP01833;3RX9802-0AA00;PLC;ET200X;SIEMENS;E;;50
COMP01056;3SK2511-2FA10;PLC;MODULO PROFINET;SIEMENS;E;;150
COMP00507;6AV2125-2AE13-0AX0;PLC;SIEMENS CONNECTION BOX;SIEMENS;E;;310
COMP00212;6ES5 095-8MA05;PLC;AUTOMATA S5 95U;SIEMENS;E;;1500.0
COMP00213;6ES5 422-8MA11;PLC;TARJETA 16ED PARA S5 95U;SIEMENS;E;;450.0
COMP00214;6ES5 482-8MA13;PLC;TARJETAS 16ED/16SD PARA S5 95U;SIEMENS;E;;500.0
COMP00307;6ES5095-8MA04;PLC;S5-95U;SIEMENS;E;;500
COMP00308;6ES5482-8MA13;PLC;TARJETA 16+16 E/S S5-95U;SIEMENS;E;;300
COMP00328;6ES7131-4BD00-0AA0;PLC;ET200S 4DI DC24V;SIEMENS;E;;110
COMP01820;6ES7131-4BD01-0AA0;PLC;MODULO ELECTRONICO ET 200S;SIEMENS;E;;100
COMP00329;6ES7131-4BF00-0AA0;PLC;ET200S 8DI DC24V;SIEMENS;E;;165
COMP00899;6ES7131-6BF01-0BA0;PLC;MODULO ELECTRONICO DI 8X24V DC ST;SIEMENS;E;ELEKO;100
COMP00215;6ES7131-6BH00-0BA0;PLC;ET200SP 16DI;SIEMENS;E;;95.0
COMP00216;6ES7131-6BH01-0BA0;PLC;ET 200SP, DI 16X 24V DC ST;SIEMENS;E;;
COMP00506;6ES7132-4BD00-0AA0;PLC;4DO DC 24V 0.5A;SIEMENS;E;;29
COMP00326;6ES7132-4BD00-0AB0;PLC;ET200S 4DO DC24V/0.5A HF;SIEMENS;E;;370
COMP01822;6ES7132-4BD32-0AA0;PLC;MODULO ELECTRONICO ET 200S;SIEMENS;E;;100
COMP00497;6ES7132-4BF00-0AA0;PLC;8DO DC 24V 0.5A;SIEMENS;E;;69
COMP00327;6ES7132-4BF00-0AB0;PLC;ET200S 8DO DC24V/0.5A HF;SIEMENS;E;;200
COMP00331;6ES7132-4HB00-0AB0;PLC;ET200S 2DO RELAY 24V DC - 230V AC/5A;SIEMENS;E;;290
COMP01092;6ES7132-6BD20-0BA0;PLC;MODULO DE SALIDAS DIGITALES;SIEMENS;E;;100
COMP00922;6ES7132-6BF01-0BA0;PLC;MODULO ELECTRONICO 8DQ ST, DC 24V/0,5A;SIEMENS;E;ELEKO;100
COMP00368;6ES7132-6BH00-0BA0;PLC;ET 200SP MODULO DE SALIDAS DIGITALES DQ 16X 24V DC/0.5A;SIEMENS;E;;184
COMP00217;6ES7132-6BH00-0BA0 + BU15-P16+A0+2B;PLC;ET200SP SD16X24VDC/0.5A;SIEMENS;E;;110.0
COMP00218;6ES7132-6BH00-0BA0 + BU15-P16+A0+2D;PLC;ET200SP SD16X24VDC/0.5A + ZÓCALO DE ALIMENTACIÓN;SIEMENS;E;;130.0
COMP00219;6ES7132-6BH01-0BA0;PLC;ET 200SP, DQ 16X 24V DC/0,5A ST;SIEMENS;E;;
COMP00511;6ES7134-4GB01-0AB0;PLC;MODULO DE SENAL ANALOGICA 4AI 13BITS;SIEMENS;E;;178
COMP01823;6ES7134-4GB11-0AB0;PLC;MODULO ELECTRONICO ET 200S;SIEMENS;E;;150
COMP01824;6ES7134-4GB52-0AB0;PLC;MODULO ELECTRONICO ET 200S;SIEMENS;E;;150
COMP00512;6ES7134-4MB02-0AB0;PLC;MODULO DE SENAL ANALOGICA 2AI 15BITS;SIEMENS;E;;164
COMP00397;6ES7134-6FF00-0AA1;PLC;ET 200SP ANALOG INPUT MODULE AI 8XU BA;SIEMENS;E;;200
COMP01093;6ES7134-6GD01-0BA1;PLC;MODULO DE ENTRADAS ANALOGICAS;SIEMENS;E;;150
COMP00398;6ES7134-6GF00-0AA1;PLC;ET 200SP ANALOG INPUT MODULE AI 8XI 2-/4-WIRE BASIC;SIEMENS;E;;250
COMP00933;6ES7134-6HB00-0CA1;PLC;MODULO ELECTRONICO 2 AI U/I 2-,4-WIRE HF;SIEMENS;E;ELEKO;150
COMP00220;6ES7134-6HD00-0BA1;PLC;ET200SP 4AI;SIEMENS;E;;220.0
COMP00399;6ES7134-6JD00-0CA1;PLC;ET 200SP ANALOG INPUT MODULE AI 4XRTD/TC HIGH FEATURE;SIEMENS;E;;300
COMP00513;6ES7135-4FB01-0AB0;PLC;ET200S 2AO U 13BITS;SIEMENS;E;;426
COMP00221;6ES7136-6BA00-0CA0;PLC;ET 200SP, MOD EL., F-DI 8X24VDC HF;SIEMENS;E;;
COMP00887;6ES7136-6BA01-0CA0;PLC;MODULO ELECTRONICO F-DI 8XDC 24V HF;SIEMENS;E;ELEKO;150
COMP00222;6ES7136-6DB00-0CA0;PLC;ET 200SP, MOD. EL., F-DQ 4XDC 24V/2A;SIEMENS;E;;
COMP00400;6ES7136-6DC00-0CA0;PLC;ET 200SP F-DQ 8X24VDC/0.5A PP HF;SIEMENS;E;;296
COMP00890;6ES7136-6RA00-0BF0;PLC;MODULO ELECTRONICO F-RQ 1X24VDC/24..230VAC/5A ST;SIEMENS;E;ELEKO;150
COMP00401;6ES7137-6AA00-0BA0;PLC;ET 200SP CM PTP COMMUNICATION MODULE FOR SERIAL CONNECTION;SIEMENS;E;;324
COMP00367;6ES7137-6BD00-0BA0;PLC;ET 200SP CM 4 X IO-LINK ST MODULO DE COMUNICACION MAESTRO IO-LINK;SIEMENS;E;;324
COMP00498;6ES7138-4DA04-0AB0;PLC;1 COUNT 24V/100KHZ;SIEMENS;E;;1128
COMP00330;6ES7138-4FA04-0AB0;PLC;ET200S 4/8 F-DI DC 24V;SIEMENS;E;;150
COMP01827;6ES7138-4FB03-0AB0;PLC;MODULO ELECTRONICO 6ES7138;SIEMENS;E;;150
COMP00402;6ES7138-6AA01-0BA0;PLC;ET 200SP TM COUNT 1X 24 V COUNTER MODULE;SIEMENS;E;;250
COMP00333;6ES7141-1BF11-0XB0;PLC;ET200X 8DI 24V DC 5-PIN M12;SIEMENS;E;;2000
COMP00334;6ES7141-1BF30-0XB0;PLC;ET200X 8DI 24V DC DIAG EXPANSION MODULE;SIEMENS;E;;420
COMP00515;6ES7141-1BF41-0AX0;PLC;BM 141 ET200X 8 DI DC 24V 5 POLOS;SIEMENS;E;;184
COMP00908;6ES7141-4BF00-0AA0;PLC;MODULO ELECTRONICO 8DI, DC 24V;SIEMENS;E;ELEKO;100
COMP00514;6ES7142-1BD22-0XB0;PLC;BM 142 ET200X 4 DO DC 24V/2A 5 POLOS;SIEMENS;E;;653
COMP00335;6ES7142-1BD40-0XA0;PLC;ET200X 4DO DC 24V/2A 5 POLOS M12;SIEMENS;E;;200
COMP00930;6ES7142-4BD00-0AA0;PLC;MODULO ELECTRONICO 4DO, DC 24V/2A;SIEMENS;E;ELEKO;100
COMP00931;6ES7142-4BF00-0AA0;PLC;MODULO ELECTRONICO 8DO, DC 24V/0,5A;SIEMENS;E;ELEKO;100
COMP00336;6ES7144-1FB30-0XB0;PLC;ET200X 2AI +/-10V DC;SIEMENS;E;;300
COMP00516;6ES7144-1GB31-0XB0;PLC;BM 144 ET200X 2 AI 13 BITS 5 POLOS;SIEMENS;E;;1381
COMP00939;6ES7144-4FF01-0AB0;PLC;MODULO ELECTRONICO 4AI U HF;SIEMENS;E;ELEKO;150
COMP01094;6ES7144-4GF01-0AB0;PLC;MODULO DE ENTRADAS ANALOGICAS;SIEMENS;E;;150
COMP00504;6ES7151-1AA02-0AB0;PLC;MODULO DE EXPANSION IM 151-1;SIEMENS;E;;184
COMP00495;6ES7151-1AA06-0AB0;PLC;IM151-1 STANDARD;SIEMENS;E;;1200
COMP01828;6ES7151-1BA02-0AB0;PLC;MODULO DE INTERFAZ IM151-1 HIGH FEATURE;SIEMENS;E;;300
COMP00403;6ES7153-4AA01-0XB0;PLC;ET 200M IM153-4PN;SIEMENS;E;;400
COMP01829;6ES7154-1AA01-0AB0;PLC;IM 154-1;SIEMENS;E;;300
COMP00906;6ES7154-4AB10-0AB0;PLC;MODULO INTERFASE IM 154-4 PN;SIEMENS;E;ELEKO;200
COMP00223;6ES7155-6AA00-0BN0;PLC;ET200SP IM155-6PN;SIEMENS;E;;600.0
COMP00886;6ES7155-6AA01-0BN0;PLC;MODULO INTERFASE IM155-6 PN ST;SIEMENS;E;ELEKO;200
COMP00364;6ES7155-6AU00-0BN0;PLC;ERT200SP IM155-6 PN ST;SIEMENS;E;;587
COMP00404;6ES7155-6AU01-0BN0;PLC;DP CONNECTION ET 200M IM 153-4 PN IO;SIEMENS;E;;587
COMP00224;6ES7155-6AU01-0CN0;PLC;SIMATIC ET 200SP, MÓDULO DE INTERFACE IM 155-6PN/2;SIEMENS;E;;
COMP00807;6ES7158-0AD01-0XA0;PLC;ACOPLADOR DP/DP;SIEMENS;E;ELEKO;300
COMP01095;6ES7158-3AD10-0XA0;PLC;PN/PN COUPLER;SIEMENS;E;;300
COMP00332;6ES7193-4CB20-0AA0;PLC;ET200S MODULO TERMINALES;SIEMENS;E;;30
COMP01821;6ES7193-4CB30-0AA0;PLC;TM-E15C24-01;SIEMENS;E;;50
COMP00505;6ES7193-4CC20-0AA0;PLC;ZOCALO DE CONEXION;SIEMENS;E;;130
COMP01825;6ES7193-4CC30-0AA0;PLC;TM-P15C23-A1;SIEMENS;E;;50
COMP01826;6ES7193-4CG30-0AA0;PLC;TM-E30C44-01;SIEMENS;E;;50
COMP00363;6ES7193-6AR00-0AA0;PLC;ADAPTADOR DE BUS BA 2XRJ45;SIEMENS;E;;70
COMP00366;6ES7193-6BP00-0BA0;PLC;ET 200SP BASEUNIT BU15-P16+A0+2B BU TIPO A0;SIEMENS;E;;26
COMP00365;6ES7193-6BP00-0DA0;PLC;ET 200SP BASEUNIT BU15-P16+A0+2D BU TIPO A0;SIEMENS;E;;31
COMP01096;6ES7193-6BP20-0BA0;PLC;BASE UNIT;SIEMENS;E;;50
COMP01097;6ES7193-6BP20-0DA0;PLC;POWER BASE UNIT;SIEMENS;E;;50
COMP01098;6ES7193-6PA00-0AA0;PLC;MODULO SERVIDOR;SIEMENS;E;;100
COMP01830;6ES7194-4AD00-0AA0;PLC;IM DP M12 7/8;SIEMENS;E;;50
COMP00907;6ES7194-4AJ00-0AA0;PLC;MODULO DE CONEXION PARA MODULO INTERFASE CM IM PN M12 / 7/8;SIEMENS;E;ELEKO;50
COMP00909;6ES7194-4CA00-0AA0;PLC;MODULO DE CONEXION PARA MODULO ELECTRONICO CM IO 4XM12;SIEMENS;E;ELEKO;50
COMP01100;6ES7214-1HG40-0XB0;PLC;SIMATIC S7-1200, CPU 1214C;SIEMENS;E;;300
COMP01101;6ES7231-4HD32-0XB0;PLC;MODULO ENTRADAS ANALOGICAS;SIEMENS;E;;150
COMP01415;6ES7322-1BF01-0AA0;PLC;TARJETA;SIEMENS;E;;0.0
COMP01416;6ES7328-1AA00-7AA0;PLC;CUBIERTA;SIEMENS;E;;0.0
COMP01648;6ES7331-7KF02-0AB0;PLC;MODULO ANALOGICO 8 ENTRADAS / S7-300;SIEMENS;E;ELEKO;300
COMP01639;6ES7332-5HB01-0AB0;PLC;MODULO DE SALIDA 2 ANALOGICAS / S7-300;SIEMENS;E;ELEKO;300
COMP01417;6ES7332-5HD01-0AA0;PLC;TARJETA;SIEMENS;E;;0.0
COMP01420;6ES7390-1AJ30-0AA0;PLC;CARRIL DE PERFIL;SIEMENS;E;;0.0
COMP01421;6ES7392-1AJ00-0AA0;PLC;CONECTADOR;SIEMENS;E;;0.0
COMP00225;6ES7511-1FK02-0AB0;PLC;CPU 1511F-1 PN, 225KB PROG, 1MB DATOS;SIEMENS;E;;
COMP01102;6ES7512-1DM03-0AB0;PLC;CPU 1512SP-1 PN;SIEMENS;E;;1000
COMP01201;6ES7513-1AL02-0AB0;PLC;S7 CPU;SIEMENS;E;;1277
COMP00226;6ES7515-2AM00-0AB0;PLC;CPU 1515-2 PN;SIEMENS;E;;3200.0
COMP00380;6ES7515-2FM01-0AB0;PLC;CPU 1515-2 PN;SIEMENS;E;;4085
COMP00392;6ES7515-2FM02-0AB0;PLC;CPU 1515F-2 PN;SIEMENS;E;;4085
COMP00227;6ES7521-1BL00-0AB0;PLC;S7-1500 32DI;SIEMENS;E;;280.0
COMP00228;6ES7522-1BL00-0AB0;PLC;S7-1500 32DO;SIEMENS;E;;330.0
COMP01202;6ES7523-1BL00-0AA0;PLC;S7 DI16 / DQ16;SIEMENS;E;;715
COMP00229;6ES7531-7NF10-0AB0;PLC;S7-1500, AI 8 X U/I HS;SIEMENS;E;;550.0
COMP00230;6ES7532-5HF00-0AB0;PLC;MODULO DE SALIDA ANALOG.;SIEMENS;E;;300.0
COMP00231;6ES7550-1AA00-0AB0;PLC;2x24V TARJETA DE CONTADORES;SIEMENS;E;;120.0
COMP01103;6ES7954-8LE03-0AA0;PLC;TARJETA DE MEMORIA;SIEMENS;E;;50
COMP01203;6ES7954-8LF02-0AA0;PLC;S7 MEMORIY-CARD;SIEMENS;E;;1300
COMP01422;6ES7972-0BA12-0XA0;PLC;CONECTADOR;SIEMENS;E;;0.0
COMP01976;6FC3984-3RA;PLC;CONTROL NUMERICO 810 G;SIEMENS;E;;2000
COMP01651;6FC5111-0CA01-0AA0;PLC;MODULO DE ENTRADAS MODUL-16E-DMP COMPACTO;SIEMENS;E;ELEKO;300
COMP01652;6FC5111-0CA02-0AA2;PLC;MODULO DE SALIDAS DMP-E/A MODUL F. 16A;SIEMENS;E;ELEKO;300
COMP01732;6FC5210-0DF31-2AA0;PLC;PCU50 V3 1,5GHZ 512MB 6FC5210-0DF31-2AA0;SIEMENS;E;;1500
